,SOURCE_DESC,SECTOR_DESC,GROUP_DESC,COMMODITY_DESC,CLASS_DESC,PRODN_PRACTICE_DESC,UTIL_PRACTICE_DESC,STATISTICCAT_DESC,UNIT_DESC,SHORT_DESC,DOMAIN_DESC,DOMAINCAT_DESC,AGG_LEVEL_DESC,STATE_ANSI,STATE_FIPS_CODE,STATE_ALPHA,STATE_NAME,ASD_CODE,ASD_DESC,COUNTY_ANSI,COUNTY_CODE,COUNTY_NAME,REGION_DESC,ZIP_5,WATERSHED_CODE,WATERSHED_DESC,CONGR_DISTRICT_CODE,COUNTRY_CODE,COUNTRY_NAME,LOCATION_DESC,YEAR,FREQ_DESC,BEGIN_CODE,END_CODE,REFERENCE_PERIOD_DESC,WEEK_ENDING,LOAD_TIME,VALUE,CV_%
12150805,SURVEY,CROPS,FIELD CROPS,RYE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"RYE - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"20,000",
18689550,SURVEY,CROPS,FIELD CROPS,RYE,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"RYE - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,10,
11819999,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"68,000",
17363580,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,WHEAT - ACRES PLANTED,TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"77,000",
13773571,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,081,500",
17967,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.9,
3689389,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"68,000",
13598391,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"77,000",
4063518,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,081,500",
11304208,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.9,
4553314,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"39,500",
18561539,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"44,700",
18522472,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"510,500",
17994940,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,12.9,
381911,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"28,500",
4407683,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"32,300",
15960495,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"571,000",
5582396,SURVEY,CROPS,FIELD CROPS,WHEAT,ALL CLASSES,"NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,20,
3170475,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"63,000",
10290607,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM) - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"71,000",
11773057,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM) - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"976,500",
14813722,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM) - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.5,
2189719,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"63,000",
13645075,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"71,000",
17775613,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"976,500",
11383876,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,15.5,
6238896,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"38,000",
15152163,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"43,000",
12630596,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"494,000",
5175281,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, CONTINUOUS CROP - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,13,
19040285,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"25,000",
9369112,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"28,000",
14382545,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"482,500",
7079459,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, (EXCL DURUM)","NON-IRRIGATED, FOLLOWING SUMMER FALLOW",ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, (EXCL DURUM), NON-IRRIGATED, FOLLOWING SUMMER FALLOW - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,19.3,
1536261,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, DURUM - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"5,000",
15031668,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, DURUM - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"6,000",
437077,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, DURUM - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"105,000",
13897948,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",ALL PRODUCTION PRACTICES,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, DURUM - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,21,
10356698,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"5,000",
2453590,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"6,000",
3142141,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, DURUM, NON-IRRIGATED - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"105,000",
9117901,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM",NON-IRRIGATED,ALL UTILIZATION PRACTICES,YIELD,BU / ACRE,"WHEAT, SPRING, DURUM, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,21,
8381832,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA HARVESTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - ACRES HARVESTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,500",
3946550,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,AREA PLANTED,ACRES,"WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - ACRES PLANTED",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"1,700",
11825747,SURVEY,CROPS,FIELD CROPS,WHEAT,"SPRING, DURUM","NON-IRRIGATED, CONTINUOUS CROP",ALL UTILIZATION PRACTICES,PRODUCTION,BU,"WHEAT, SPRING, DURUM, NON-IRRIGATED, CONTINUOUS CROP - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,COUNTY,38.0,38,ND,NORTH DAKOTA,80.0,SOUTH CENTRAL,15.0,15.0,BURLEIGH,,,0,,,9000,UNITED STATES,"NORTH DAKOTA, SOUTH CENTRAL, BURLEIGH",1963,ANNUAL,0,0,YEAR,,2012-01-01 00:00:00,"16,500",
